Timestamp,Risk,EAR,BlinkRate,Yawning,HeadDirection,GazeDirection,DistractionDuration
2026-05-19 10:03:49,SAFE,0.27,15.78,False,UP,CENTER,43.01
2026-05-19 10:03:49,SAFE,0.272,15.77,False,UP,CENTER,43.1
2026-05-19 10:03:49,SAFE,0.275,15.77,False,UP,CENTER,43.15
2026-05-19 10:03:49,SAFE,0.27,15.76,False,UP,CENTER,43.24
2026-05-19 10:03:49,SAFE,0.286,15.76,False,UP,CENTER,43.29
2026-05-19 10:03:49,SAFE,0.263,15.75,False,UP,CENTER,43.34
2026-05-19 10:03:49,SAFE,0.284,15.75,False,UP,CENTER,43.43
2026-05-19 10:03:50,MEDIUM RISK,0.213,15.74,False,UP,CENTER,43.47
2026-05-19 10:03:50,MEDIUM RISK,0.161,15.74,False,UP,CENTER,43.57
2026-05-19 10:03:50,MEDIUM RISK,0.239,15.73,False,UP,CENTER,43.62
2026-05-19 10:03:50,SAFE,0.287,15.72,False,UP,CENTER,43.71
2026-05-19 10:03:50,SAFE,0.277,15.72,False,UP,CENTER,43.76
2026-05-19 10:03:50,SAFE,0.264,15.72,False,UP,CENTER,43.8
2026-05-19 10:03:50,MEDIUM RISK,0.144,15.71,False,UP,CENTER,43.9
2026-05-19 10:03:50,MEDIUM RISK,0.137,15.71,False,UP,CENTER,43.94
2026-05-19 10:03:50,MEDIUM RISK,0.215,15.7,False,UP,CENTER,44.04
2026-05-19 10:03:50,MEDIUM RISK,0.233,15.7,False,UP,CENTER,44.08
2026-05-19 10:03:50,MEDIUM RISK,0.228,15.69,False,UP,CENTER,44.17
2026-05-19 10:03:50,MEDIUM RISK,0.147,15.68,False,UP,CENTER,44.22
2026-05-19 10:03:50,MEDIUM RISK,0.173,15.68,False,UP,CENTER,44.35
2026-05-19 10:03:50,MEDIUM RISK,0.216,15.67,False,UP,CENTER,44.41
2026-05-19 10:03:51,MEDIUM RISK,0.249,15.67,False,UP,CENTER,44.45
2026-05-19 10:03:51,SAFE,0.267,15.66,False,UP,CENTER,44.5
2026-05-19 10:03:51,MEDIUM RISK,0.245,15.66,False,UP,CENTER,44.55
2026-05-19 10:03:51,MEDIUM RISK,0.242,15.65,False,UP,CENTER,44.65
2026-05-19 10:03:51,MEDIUM RISK,0.229,15.65,False,CENTER,CENTER,44.65
2026-05-19 10:03:51,MEDIUM RISK,0.238,15.64,False,CENTER,CENTER,44.65
2026-05-19 10:03:51,MEDIUM RISK,0.236,15.64,False,CENTER,CENTER,44.65
2026-05-19 10:03:51,MEDIUM RISK,0.219,15.63,False,CENTER,CENTER,44.65
2026-05-19 10:03:51,MEDIUM RISK,0.24,15.62,False,CENTER,CENTER,44.65
2026-05-19 10:03:51,MEDIUM RISK,0.227,15.62,False,CENTER,CENTER,44.65
2026-05-19 10:03:51,MEDIUM RISK,0.206,15.61,False,CENTER,CENTER,44.65
2026-05-19 10:03:51,MEDIUM RISK,0.101,15.61,False,CENTER,CENTER,44.65
2026-05-19 10:03:51,MEDIUM RISK,0.163,15.6,False,CENTER,CENTER,44.65
2026-05-19 10:03:51,MEDIUM RISK,0.203,15.6,False,CENTER,CENTER,44.65
2026-05-19 10:03:52,MEDIUM RISK,0.219,15.59,False,CENTER,CENTER,44.65
2026-05-19 10:03:52,MEDIUM RISK,0.081,15.59,False,CENTER,CENTER,44.65
2026-05-19 10:03:52,MEDIUM RISK,0.201,15.58,False,CENTER,CENTER,44.65
2026-05-19 10:03:52,MEDIUM RISK,0.141,15.58,False,CENTER,CENTER,44.65
2026-05-19 10:03:52,MEDIUM RISK,0.086,15.57,False,CENTER,CENTER,44.65
2026-05-19 10:03:52,MEDIUM RISK,0.084,15.57,False,CENTER,CENTER,44.65
2026-05-19 10:03:52,MEDIUM RISK,0.193,15.56,False,CENTER,CENTER,44.65
2026-05-19 10:03:52,MEDIUM RISK,0.191,15.56,False,CENTER,CENTER,44.65
2026-05-19 10:03:52,MEDIUM RISK,0.186,15.55,False,CENTER,CENTER,44.65
2026-05-19 10:03:52,MEDIUM RISK,0.1,15.55,False,CENTER,CENTER,44.65
2026-05-19 10:03:52,MEDIUM RISK,0.203,15.83,False,CENTER,CENTER,44.65
2026-05-19 10:03:52,MEDIUM RISK,0.223,15.82,False,CENTER,CENTER,44.65
2026-05-19 10:03:52,MEDIUM RISK,0.201,15.81,False,CENTER,CENTER,44.65
2026-05-19 10:03:52,MEDIUM RISK,0.215,15.81,False,CENTER,CENTER,44.65
2026-05-19 10:03:53,MEDIUM RISK,0.21,15.8,False,CENTER,CENTER,44.65
2026-05-19 10:03:53,MEDIUM RISK,0.228,15.8,False,CENTER,CENTER,44.65
2026-05-19 10:03:53,MEDIUM RISK,0.199,15.79,False,CENTER,CENTER,44.65
2026-05-19 10:03:53,MEDIUM RISK,0.223,15.79,False,CENTER,CENTER,44.65
2026-05-19 10:03:53,MEDIUM RISK,0.21,15.78,False,CENTER,CENTER,44.65
2026-05-19 10:03:53,MEDIUM RISK,0.196,15.78,False,CENTER,CENTER,44.65
2026-05-19 10:03:53,MEDIUM RISK,0.202,15.77,False,CENTER,CENTER,44.65
2026-05-19 10:03:53,MEDIUM RISK,0.196,15.77,False,CENTER,CENTER,44.65
2026-05-19 10:03:53,MEDIUM RISK,0.206,15.76,False,CENTER,CENTER,44.65
2026-05-19 10:03:53,MEDIUM RISK,0.197,15.76,False,CENTER,CENTER,44.65
2026-05-19 10:03:53,MEDIUM RISK,0.209,15.75,False,CENTER,CENTER,44.65
2026-05-19 10:03:53,MEDIUM RISK,0.209,15.75,False,CENTER,CENTER,44.65
2026-05-19 10:03:53,MEDIUM RISK,0.223,15.74,False,CENTER,CENTER,44.65
2026-05-19 10:03:53,MEDIUM RISK,0.24,15.74,False,CENTER,CENTER,44.65
2026-05-19 10:03:53,MEDIUM RISK,0.244,15.73,False,CENTER,CENTER,44.65
2026-05-19 10:03:54,MEDIUM RISK,0.244,15.73,False,CENTER,CENTER,44.65
2026-05-19 10:03:54,MEDIUM RISK,0.244,15.72,False,CENTER,CENTER,44.65
2026-05-19 10:03:54,MEDIUM RISK,0.239,15.71,False,CENTER,CENTER,44.65
2026-05-19 10:03:54,MEDIUM RISK,0.235,15.7,False,CENTER,CENTER,44.65
2026-05-19 10:03:54,MEDIUM RISK,0.218,15.7,False,CENTER,CENTER,44.65
2026-05-19 10:03:54,MEDIUM RISK,0.222,15.69,False,CENTER,CENTER,44.65
2026-05-19 10:03:54,MEDIUM RISK,0.218,15.69,False,CENTER,CENTER,44.65
2026-05-19 10:03:54,MEDIUM RISK,0.224,15.68,False,CENTER,CENTER,44.65
2026-05-19 10:03:54,MEDIUM RISK,0.207,15.67,False,CENTER,CENTER,44.65
2026-05-19 10:03:54,MEDIUM RISK,0.224,15.67,False,CENTER,CENTER,44.65
2026-05-19 10:03:54,MEDIUM RISK,0.21,15.67,False,CENTER,CENTER,44.65
2026-05-19 10:03:54,MEDIUM RISK,0.227,15.66,False,CENTER,CENTER,44.65
2026-05-19 10:03:55,MEDIUM RISK,0.244,15.65,False,CENTER,CENTER,44.65
2026-05-19 10:03:55,MEDIUM RISK,0.24,15.64,False,CENTER,CENTER,44.65
2026-05-19 10:03:55,MEDIUM RISK,0.241,15.63,False,CENTER,CENTER,44.65
2026-05-19 10:03:55,MEDIUM RISK,0.241,15.63,False,CENTER,CENTER,44.65
2026-05-19 10:03:55,MEDIUM RISK,0.247,15.63,False,CENTER,CENTER,44.65
2026-05-19 10:03:55,MEDIUM RISK,0.249,15.62,False,CENTER,CENTER,44.65
2026-05-19 10:03:55,MEDIUM RISK,0.239,15.62,False,CENTER,CENTER,44.65
2026-05-19 10:03:55,MEDIUM RISK,0.236,15.61,False,CENTER,CENTER,44.65
2026-05-19 10:03:55,MEDIUM RISK,0.229,15.6,False,CENTER,CENTER,44.65
2026-05-19 10:03:55,MEDIUM RISK,0.244,15.58,False,CENTER,CENTER,44.65
2026-05-19 10:03:56,MEDIUM RISK,0.236,15.58,False,CENTER,CENTER,44.65
2026-05-19 10:03:56,MEDIUM RISK,0.222,15.57,False,CENTER,CENTER,44.65
2026-05-19 10:03:56,MEDIUM RISK,0.239,15.56,False,CENTER,CENTER,44.65
2026-05-19 10:03:56,MEDIUM RISK,0.239,15.56,False,CENTER,CENTER,44.65
2026-05-19 10:03:56,MEDIUM RISK,0.239,15.55,False,CENTER,CENTER,44.65
2026-05-19 10:03:56,MEDIUM RISK,0.236,15.54,False,CENTER,CENTER,44.65
2026-05-19 10:03:56,MEDIUM RISK,0.239,15.53,False,CENTER,CENTER,44.65
2026-05-19 10:03:56,MEDIUM RISK,0.239,15.53,False,CENTER,CENTER,44.65
2026-05-19 10:03:56,MEDIUM RISK,0.235,15.52,False,CENTER,CENTER,44.65
2026-05-19 10:03:56,MEDIUM RISK,0.238,15.51,False,CENTER,CENTER,44.65
2026-05-19 10:03:57,MEDIUM RISK,0.239,15.5,False,CENTER,CENTER,44.65
2026-05-19 10:03:57,MEDIUM RISK,0.24,15.49,False,CENTER,CENTER,44.65
2026-05-19 10:03:57,MEDIUM RISK,0.244,15.49,False,CENTER,CENTER,44.65
2026-05-19 10:03:57,MEDIUM RISK,0.249,15.47,False,CENTER,CENTER,44.65
2026-05-19 10:03:57,MEDIUM RISK,0.249,15.46,False,CENTER,CENTER,44.65
2026-05-19 10:03:57,MEDIUM RISK,0.235,15.45,False,CENTER,CENTER,44.65
2026-05-19 10:03:57,MEDIUM RISK,0.244,15.45,False,CENTER,CENTER,44.65
2026-05-19 10:03:57,MEDIUM RISK,0.235,15.44,False,CENTER,CENTER,44.65
2026-05-19 10:03:57,MEDIUM RISK,0.238,15.44,False,CENTER,CENTER,44.65
2026-05-19 10:03:57,MEDIUM RISK,0.216,15.43,False,CENTER,CENTER,44.65
2026-05-19 10:03:58,MEDIUM RISK,0.17,15.43,False,CENTER,CENTER,44.65
2026-05-19 10:03:58,MEDIUM RISK,0.234,15.42,False,CENTER,CENTER,44.65
2026-05-19 10:03:58,MEDIUM RISK,0.244,15.42,False,CENTER,CENTER,44.65
2026-05-19 10:03:58,MEDIUM RISK,0.243,15.41,False,CENTER,CENTER,44.65
2026-05-19 10:03:58,MEDIUM RISK,0.231,15.41,False,CENTER,CENTER,44.65
2026-05-19 10:03:58,MEDIUM RISK,0.231,15.4,False,CENTER,CENTER,44.65
2026-05-19 10:03:58,MEDIUM RISK,0.249,15.4,False,CENTER,CENTER,44.65
2026-05-19 10:03:59,MEDIUM RISK,0.235,15.39,False,CENTER,CENTER,44.65
2026-05-19 10:03:59,MEDIUM RISK,0.21,15.33,False,CENTER,CENTER,44.65
2026-05-19 10:03:59,MEDIUM RISK,0.226,15.32,False,CENTER,CENTER,44.65
2026-05-19 10:03:59,MEDIUM RISK,0.222,15.32,False,CENTER,CENTER,44.65
2026-05-19 10:03:59,MEDIUM RISK,0.203,15.32,False,CENTER,CENTER,44.65
2026-05-19 10:03:59,MEDIUM RISK,0.212,15.31,False,CENTER,CENTER,44.65
2026-05-19 10:04:00,MEDIUM RISK,0.231,15.23,False,CENTER,CENTER,44.65
2026-05-19 10:04:00,MEDIUM RISK,0.112,15.22,False,CENTER,CENTER,44.65
2026-05-19 10:04:00,MEDIUM RISK,0.194,15.22,False,CENTER,CENTER,44.65
2026-05-19 10:04:01,MEDIUM RISK,0.044,15.21,False,CENTER,CENTER,44.65
2026-05-19 10:04:01,MEDIUM RISK,0.049,15.21,False,CENTER,CENTER,44.65
2026-05-19 10:04:01,MEDIUM RISK,0.143,15.2,False,CENTER,CENTER,44.65
2026-05-19 10:04:01,MEDIUM RISK,0.239,15.43,False,CENTER,CENTER,44.65
2026-05-19 10:04:02,MEDIUM RISK,0.224,15.42,False,CENTER,CENTER,44.65
2026-05-19 10:04:02,MEDIUM RISK,0.245,15.41,False,CENTER,CENTER,44.65
2026-05-19 10:04:02,MEDIUM RISK,0.231,15.41,False,CENTER,CENTER,44.65
2026-05-19 10:04:02,MEDIUM RISK,0.234,15.4,False,CENTER,CENTER,44.65
2026-05-19 10:04:02,MEDIUM RISK,0.236,15.4,False,CENTER,CENTER,44.65
2026-05-19 10:04:02,MEDIUM RISK,0.249,15.39,False,CENTER,CENTER,44.65
2026-05-19 10:04:02,MEDIUM RISK,0.231,15.39,False,CENTER,CENTER,44.65
2026-05-19 10:04:02,MEDIUM RISK,0.236,15.38,False,CENTER,CENTER,44.65
2026-05-19 10:04:02,MEDIUM RISK,0.245,15.38,False,CENTER,CENTER,44.65
2026-05-19 10:04:02,MEDIUM RISK,0.223,15.37,False,CENTER,CENTER,44.65
2026-05-19 10:04:02,MEDIUM RISK,0.24,15.36,False,CENTER,CENTER,44.65
2026-05-19 10:04:02,MEDIUM RISK,0.244,15.35,False,CENTER,CENTER,44.65
2026-05-19 10:04:03,MEDIUM RISK,0.248,15.35,False,CENTER,CENTER,44.65
2026-05-19 10:04:03,MEDIUM RISK,0.225,15.34,False,CENTER,CENTER,44.65
2026-05-19 10:04:03,MEDIUM RISK,0.24,15.34,False,CENTER,CENTER,44.65
2026-05-19 10:04:03,MEDIUM RISK,0.225,15.33,False,CENTER,CENTER,44.65
2026-05-19 10:04:03,MEDIUM RISK,0.224,15.33,False,CENTER,CENTER,44.65
2026-05-19 10:04:03,MEDIUM RISK,0.245,15.33,False,CENTER,CENTER,44.65
2026-05-19 10:04:03,MEDIUM RISK,0.245,15.32,False,CENTER,CENTER,44.65
2026-05-19 10:04:03,MEDIUM RISK,0.244,15.31,False,CENTER,CENTER,44.65
2026-05-19 10:04:03,MEDIUM RISK,0.242,15.31,False,CENTER,CENTER,44.65
2026-05-19 10:04:03,MEDIUM RISK,0.244,15.3,False,CENTER,CENTER,44.65
2026-05-19 10:04:03,MEDIUM RISK,0.231,15.3,False,CENTER,CENTER,44.65
2026-05-19 10:04:03,MEDIUM RISK,0.245,15.29,False,CENTER,CENTER,44.65
2026-05-19 10:04:03,MEDIUM RISK,0.244,15.29,False,CENTER,CENTER,44.65
2026-05-19 10:04:04,MEDIUM RISK,0.24,15.28,False,CENTER,CENTER,44.65
2026-05-19 10:04:04,MEDIUM RISK,0.156,15.27,False,CENTER,CENTER,44.65
2026-05-19 10:04:04,MEDIUM RISK,0.162,15.27,False,CENTER,CENTER,44.65
2026-05-19 10:04:04,MEDIUM RISK,0.208,15.26,False,CENTER,CENTER,44.65
2026-05-19 10:04:04,MEDIUM RISK,0.231,15.26,False,CENTER,CENTER,44.65
2026-05-19 10:04:04,MEDIUM RISK,0.244,15.25,False,CENTER,CENTER,44.65
2026-05-19 10:04:04,MEDIUM RISK,0.24,15.25,False,CENTER,CENTER,44.65
2026-05-19 10:04:04,MEDIUM RISK,0.237,15.24,False,CENTER,CENTER,44.65
2026-05-19 10:04:04,MEDIUM RISK,0.228,15.24,False,CENTER,CENTER,44.65
2026-05-19 10:04:04,MEDIUM RISK,0.228,15.23,False,CENTER,CENTER,44.65
2026-05-19 10:04:04,MEDIUM RISK,0.228,15.23,False,CENTER,CENTER,44.65
2026-05-19 10:04:05,MEDIUM RISK,0.238,15.21,False,CENTER,CENTER,44.65
2026-05-19 10:04:05,MEDIUM RISK,0.235,15.21,False,CENTER,CENTER,44.65
2026-05-19 10:04:05,MEDIUM RISK,0.235,15.2,False,CENTER,CENTER,44.65
2026-05-19 10:04:05,MEDIUM RISK,0.231,15.2,False,CENTER,CENTER,44.65
2026-05-19 10:04:05,MEDIUM RISK,0.24,15.19,False,CENTER,CENTER,44.65
2026-05-19 10:04:05,MEDIUM RISK,0.24,15.19,False,CENTER,CENTER,44.65
2026-05-19 10:04:05,MEDIUM RISK,0.24,15.18,False,CENTER,CENTER,44.65
2026-05-19 10:04:05,MEDIUM RISK,0.24,15.18,False,CENTER,CENTER,44.65
2026-05-19 10:04:05,MEDIUM RISK,0.231,15.17,False,CENTER,CENTER,44.65
2026-05-19 10:04:05,MEDIUM RISK,0.231,15.17,False,CENTER,CENTER,44.65
2026-05-19 10:04:05,MEDIUM RISK,0.231,15.16,False,CENTER,CENTER,44.65
2026-05-19 10:04:05,MEDIUM RISK,0.244,15.16,False,CENTER,CENTER,44.65
2026-05-19 10:04:05,MEDIUM RISK,0.217,15.15,False,CENTER,CENTER,44.65
2026-05-19 10:04:05,MEDIUM RISK,0.244,15.15,False,CENTER,CENTER,44.65
2026-05-19 10:04:05,MEDIUM RISK,0.23,15.14,False,CENTER,CENTER,44.65
2026-05-19 10:04:05,MEDIUM RISK,0.217,15.14,False,CENTER,CENTER,44.65
2026-05-19 10:04:06,MEDIUM RISK,0.217,15.13,False,CENTER,CENTER,44.65
2026-05-19 10:04:06,MEDIUM RISK,0.231,15.13,False,CENTER,CENTER,44.65
2026-05-19 10:04:06,MEDIUM RISK,0.231,15.13,False,CENTER,CENTER,44.65
2026-05-19 10:04:06,MEDIUM RISK,0.242,15.11,False,CENTER,CENTER,44.65
2026-05-19 10:04:06,MEDIUM RISK,0.245,15.11,False,CENTER,CENTER,44.65
2026-05-19 10:04:06,MEDIUM RISK,0.247,15.1,False,CENTER,CENTER,44.65
2026-05-19 10:04:06,MEDIUM RISK,0.241,15.1,False,CENTER,CENTER,44.65
2026-05-19 10:04:06,MEDIUM RISK,0.245,15.09,False,CENTER,CENTER,44.65
2026-05-19 10:04:06,MEDIUM RISK,0.242,15.07,False,CENTER,CENTER,44.65
2026-05-19 10:04:07,MEDIUM RISK,0.246,15.05,False,CENTER,CENTER,44.65
2026-05-19 10:04:07,MEDIUM RISK,0.245,15.05,False,CENTER,CENTER,44.65
2026-05-19 10:04:07,MEDIUM RISK,0.231,15.04,False,CENTER,CENTER,44.65
2026-05-19 10:04:07,MEDIUM RISK,0.238,15.04,False,CENTER,CENTER,44.65
2026-05-19 10:04:07,MEDIUM RISK,0.247,15.03,False,CENTER,CENTER,44.65
2026-05-19 10:04:07,MEDIUM RISK,0.244,15.02,False,CENTER,CENTER,44.65
2026-05-19 10:04:07,MEDIUM RISK,0.245,15.02,False,CENTER,CENTER,44.65
2026-05-19 10:04:07,MEDIUM RISK,0.229,15.01,False,CENTER,CENTER,44.65
2026-05-19 10:04:07,MEDIUM RISK,0.249,15.01,False,CENTER,CENTER,44.65
2026-05-19 10:04:08,MEDIUM RISK,0.229,15.0,False,CENTER,CENTER,44.65
2026-05-19 10:04:08,MEDIUM RISK,0.242,14.99,False,CENTER,CENTER,44.65
2026-05-19 10:04:08,MEDIUM RISK,0.227,14.99,False,CENTER,CENTER,44.65
2026-05-19 10:04:08,MEDIUM RISK,0.238,14.99,False,CENTER,CENTER,44.65
2026-05-19 10:04:08,MEDIUM RISK,0.23,14.98,False,CENTER,CENTER,44.65
2026-05-19 10:04:08,MEDIUM RISK,0.248,14.98,False,CENTER,CENTER,44.65
2026-05-19 10:04:08,MEDIUM RISK,0.231,14.97,False,CENTER,CENTER,44.65
2026-05-19 10:04:08,MEDIUM RISK,0.231,14.97,False,CENTER,CENTER,44.65
2026-05-19 10:04:08,MEDIUM RISK,0.231,14.96,False,CENTER,CENTER,44.65
2026-05-19 10:04:08,MEDIUM RISK,0.227,14.96,False,CENTER,CENTER,44.65
2026-05-19 10:04:08,MEDIUM RISK,0.231,14.96,False,CENTER,CENTER,44.65
2026-05-19 10:04:08,MEDIUM RISK,0.222,14.95,False,CENTER,CENTER,44.65
2026-05-19 10:04:08,MEDIUM RISK,0.238,14.95,False,CENTER,CENTER,44.65
2026-05-19 10:04:08,MEDIUM RISK,0.227,14.94,False,CENTER,CENTER,44.65
2026-05-19 10:04:08,MEDIUM RISK,0.238,14.94,False,CENTER,CENTER,44.65
2026-05-19 10:04:09,MEDIUM RISK,0.209,14.93,False,CENTER,CENTER,44.65
2026-05-19 10:04:09,MEDIUM RISK,0.24,14.92,False,CENTER,CENTER,44.65
2026-05-19 10:04:09,MEDIUM RISK,0.235,14.92,False,CENTER,CENTER,44.65
2026-05-19 10:04:09,MEDIUM RISK,0.211,14.91,False,CENTER,CENTER,44.65
2026-05-19 10:04:09,MEDIUM RISK,0.244,14.91,False,CENTER,CENTER,44.65
2026-05-19 10:04:09,MEDIUM RISK,0.231,14.9,False,CENTER,CENTER,44.65
2026-05-19 10:04:09,MEDIUM RISK,0.244,14.9,False,CENTER,CENTER,44.65
2026-05-19 10:04:09,MEDIUM RISK,0.216,14.9,False,CENTER,CENTER,44.65
2026-05-19 10:04:09,MEDIUM RISK,0.244,14.89,False,CENTER,CENTER,44.65
2026-05-19 10:04:09,MEDIUM RISK,0.195,14.89,False,CENTER,CENTER,44.65
2026-05-19 10:04:09,MEDIUM RISK,0.244,14.88,False,CENTER,CENTER,44.65
2026-05-19 10:04:09,MEDIUM RISK,0.223,14.88,False,CENTER,CENTER,44.65
2026-05-19 10:04:09,MEDIUM RISK,0.238,14.87,False,CENTER,CENTER,44.65
2026-05-19 10:04:10,MEDIUM RISK,0.231,14.87,False,CENTER,CENTER,44.65
2026-05-19 10:04:10,MEDIUM RISK,0.244,14.86,False,CENTER,CENTER,44.65
2026-05-19 10:04:10,MEDIUM RISK,0.228,14.86,False,CENTER,CENTER,44.65
2026-05-19 10:04:10,MEDIUM RISK,0.224,14.85,False,CENTER,CENTER,44.65
2026-05-19 10:04:10,MEDIUM RISK,0.211,14.85,False,CENTER,CENTER,44.65
2026-05-19 10:04:10,MEDIUM RISK,0.231,14.85,False,CENTER,CENTER,44.65
2026-05-19 10:04:10,MEDIUM RISK,0.231,14.84,False,CENTER,CENTER,44.65
2026-05-19 10:04:10,MEDIUM RISK,0.223,14.84,False,CENTER,CENTER,44.65
2026-05-19 10:04:10,MEDIUM RISK,0.231,14.83,False,CENTER,CENTER,44.65
2026-05-19 10:04:10,MEDIUM RISK,0.238,14.83,False,CENTER,CENTER,44.65
2026-05-19 10:04:10,MEDIUM RISK,0.235,14.82,False,CENTER,CENTER,44.65
2026-05-19 10:04:10,MEDIUM RISK,0.235,14.82,False,CENTER,CENTER,44.65
2026-05-19 10:04:10,MEDIUM RISK,0.244,14.81,False,CENTER,CENTER,44.65
2026-05-19 10:04:10,MEDIUM RISK,0.244,14.81,False,CENTER,CENTER,44.65
2026-05-19 10:04:10,MEDIUM RISK,0.244,14.81,False,CENTER,CENTER,44.65
2026-05-19 10:04:10,MEDIUM RISK,0.231,14.8,False,CENTER,CENTER,44.65
2026-05-19 10:04:11,MEDIUM RISK,0.238,14.8,False,CENTER,CENTER,44.65
2026-05-19 10:04:11,MEDIUM RISK,0.228,14.79,False,CENTER,CENTER,44.65
2026-05-19 10:04:11,MEDIUM RISK,0.231,14.79,False,CENTER,CENTER,44.65
2026-05-19 10:04:11,MEDIUM RISK,0.231,14.78,False,CENTER,CENTER,44.65
2026-05-19 10:04:11,MEDIUM RISK,0.224,14.78,False,CENTER,CENTER,44.65
2026-05-19 10:04:11,MEDIUM RISK,0.221,14.78,False,CENTER,CENTER,44.65
2026-05-19 10:04:11,MEDIUM RISK,0.23,14.77,False,CENTER,CENTER,44.65
2026-05-19 10:04:11,MEDIUM RISK,0.224,14.77,False,CENTER,CENTER,44.65
2026-05-19 10:04:11,MEDIUM RISK,0.222,14.76,False,CENTER,CENTER,44.65
2026-05-19 10:04:11,MEDIUM RISK,0.224,14.76,False,CENTER,CENTER,44.65
2026-05-19 10:04:11,MEDIUM RISK,0.228,14.75,False,CENTER,CENTER,44.65
2026-05-19 10:04:11,MEDIUM RISK,0.228,14.75,False,CENTER,CENTER,44.65
2026-05-19 10:04:11,MEDIUM RISK,0.231,14.74,False,CENTER,CENTER,44.65
2026-05-19 10:04:11,MEDIUM RISK,0.228,14.74,False,CENTER,CENTER,44.65
2026-05-19 10:04:11,MEDIUM RISK,0.231,14.74,False,CENTER,CENTER,44.65
2026-05-19 10:04:12,MEDIUM RISK,0.239,14.73,False,CENTER,CENTER,44.65
2026-05-19 10:04:12,MEDIUM RISK,0.228,14.72,False,CENTER,CENTER,44.65
2026-05-19 10:04:12,MEDIUM RISK,0.239,14.72,False,CENTER,CENTER,44.65
2026-05-19 10:04:12,MEDIUM RISK,0.227,14.71,False,CENTER,CENTER,44.65
2026-05-19 10:04:12,MEDIUM RISK,0.238,14.71,False,CENTER,CENTER,44.65
2026-05-19 10:04:12,MEDIUM RISK,0.233,14.71,False,CENTER,CENTER,44.65
2026-05-19 10:04:12,MEDIUM RISK,0.245,14.7,False,CENTER,CENTER,44.65
2026-05-19 10:04:12,MEDIUM RISK,0.239,14.68,False,CENTER,CENTER,44.65
2026-05-19 10:04:12,MEDIUM RISK,0.235,14.68,False,CENTER,CENTER,44.65
2026-05-19 10:04:12,MEDIUM RISK,0.248,14.67,False,CENTER,CENTER,44.65
2026-05-19 10:04:12,MEDIUM RISK,0.241,14.67,False,CENTER,CENTER,44.65
2026-05-19 10:04:13,MEDIUM RISK,0.239,14.67,False,CENTER,CENTER,44.65
2026-05-19 10:04:13,MEDIUM RISK,0.245,14.66,False,CENTER,CENTER,44.65
2026-05-19 10:04:13,MEDIUM RISK,0.235,14.66,False,CENTER,CENTER,44.65
2026-05-19 10:04:13,MEDIUM RISK,0.234,14.65,False,CENTER,CENTER,44.65
2026-05-19 10:04:13,MEDIUM RISK,0.234,14.65,False,CENTER,CENTER,44.65
2026-05-19 10:04:13,MEDIUM RISK,0.218,14.64,False,CENTER,CENTER,44.65
2026-05-19 10:04:13,MEDIUM RISK,0.22,14.64,False,CENTER,CENTER,44.65
2026-05-19 10:04:14,MEDIUM RISK,0.22,14.63,False,CENTER,CENTER,44.65
2026-05-19 10:04:15,MEDIUM RISK,0.211,14.51,False,CENTER,CENTER,44.65
2026-05-19 10:04:15,MEDIUM RISK,0.231,14.5,False,CENTER,CENTER,44.65
2026-05-19 10:04:15,MEDIUM RISK,0.223,14.5,False,CENTER,CENTER,44.65
2026-05-19 10:04:15,MEDIUM RISK,0.229,14.5,False,CENTER,CENTER,44.65
2026-05-19 10:04:15,MEDIUM RISK,0.239,14.49,False,CENTER,CENTER,44.65
2026-05-19 10:04:15,MEDIUM RISK,0.24,14.49,False,CENTER,CENTER,44.65
2026-05-19 10:04:15,MEDIUM RISK,0.22,14.48,False,CENTER,CENTER,44.65
2026-05-19 10:04:15,MEDIUM RISK,0.238,14.48,False,CENTER,CENTER,44.65
2026-05-19 10:04:15,MEDIUM RISK,0.235,14.48,False,CENTER,CENTER,44.65
2026-05-19 10:04:16,MEDIUM RISK,0.23,14.47,False,CENTER,CENTER,44.65
2026-05-19 10:04:16,MEDIUM RISK,0.223,14.47,False,CENTER,CENTER,44.65
2026-05-19 10:04:16,MEDIUM RISK,0.217,14.46,False,CENTER,CENTER,44.65
2026-05-19 10:04:16,MEDIUM RISK,0.21,14.46,False,CENTER,CENTER,44.65
2026-05-19 10:04:16,MEDIUM RISK,0.231,14.46,False,CENTER,CENTER,44.65
2026-05-19 10:04:16,MEDIUM RISK,0.217,14.45,False,CENTER,CENTER,44.65
2026-05-19 10:04:16,MEDIUM RISK,0.223,14.45,False,CENTER,CENTER,44.65
2026-05-19 10:04:16,MEDIUM RISK,0.244,14.44,False,CENTER,CENTER,44.65
2026-05-19 10:04:16,MEDIUM RISK,0.216,14.44,False,CENTER,CENTER,44.65
2026-05-19 10:04:16,MEDIUM RISK,0.224,14.43,False,CENTER,CENTER,44.65
2026-05-19 10:04:16,MEDIUM RISK,0.221,14.43,False,CENTER,CENTER,44.65
2026-05-19 10:04:16,MEDIUM RISK,0.208,14.43,False,CENTER,CENTER,44.65
2026-05-19 10:04:16,MEDIUM RISK,0.209,14.42,False,UP,CENTER,0.0
2026-05-19 10:04:16,MEDIUM RISK,0.208,14.42,False,UP,CENTER,0.09
2026-05-19 10:04:16,MEDIUM RISK,0.203,14.41,False,UP,CENTER,0.13
2026-05-19 10:04:17,MEDIUM RISK,0.181,14.41,False,UP,CENTER,0.23
